EmployeeID,Experience_Years,Hours_Worked_Per_Week,Productivity_Score,Performance_Score,Skill_Level,Defect_Rate,Attendance_Rate,Salary
1185,23,36,74.27929718,77.03828157,1,7.418064752,90.35390647,42832
1186,15,55,85.38976564,83.86503432,4,7.567049101,98.62047412,49333
1187,8,49,67.45679219,85.13147882,2,6.669053867,85.33014291,31458
1188,12,46,89.97477747,97.79900294,4,2.340281753,97.41444395,59237
1189,22,32,81.82783875,76.56699766,2,5.880862459,99.03436411,47041
1190,12,34,68.16257554,69.98597755,1,5.706896616,95.41472371,37534
1191,14,48,71.67644694,97.68518132,4,4.842661981,79.2927569,45976
1192,15,41,89.94434834,82.10551175,1,5.499789864,75.88646954,41387
1193,15,58,79.30404943,64.90751781,2,4.917906326,86.44360195,47603
1194,9,56,68.64125762,56.32321227,3,5.654563661,83.59044251,34552
1195,19,36,98.69084761,92.12772507,2,7.155059546,96.33275027,42506
1196,26,57,88.60500079,68.10908014,3,1.096281944,73.00095013,68608
1197,20,38,98.2853933,83.02348607,1,7.496257521,77.73220184,33528
1198,29,57,77.08420181,73.54082097,1,1.358861501,92.55396834,78074
1199,22,35,79.00401363,59.94648899,4,0.6662799841,72.84959935,82230
1200,8,58,95.91820865,80.08433043,3,9.760796862,79.62293242,27516
1201,21,55,81.00197361,53.03415345,2,9.569917689,81.61466182,41712
1202,19,46,88.29115648,70.66712299,1,0.6043654494,88.6778139,46767
1203,6,45,70.0869151,77.33074698,3,4.432534415,74.74397937,38877
1204,20,52,77.86905875,71.80234871,2,1.862449383,95.81813471,52323
1205,25,32,64.93799463,87.43360876,3,4.853448971,83.42626706,55201
1206,29,50,68.23920144,91.39624773,2,8.30177243,97.51065136,53324
1207,19,55,60.03773661,88.5621537,2,9.506117747,84.03609741,39224
1208,4,33,61.57060207,51.94064739,2,6.342526535,78.25120777,27863
1209,23,39,99.09135293,59.70643852,2,3.539056672,74.25486486,63782
1210,7,34,69.69414781,76.83037546,3,6.033255656,70.11235284,39358
1211,28,50,86.53242838,96.74110202,3,3.120013061,85.96472455,95584
1212,28,51,93.56398795,91.74783875,4,9.098236408,73.21470091,61476
1213,4,59,82.02641837,92.12672542,3,8.704004631,81.75183291,26591
1214,22,39,66.12578,65.16040969,3,5.582317503,87.67815284,59375
1215,12,41,89.12465749,71.47239485,4,3.247989154,78.27057691,51965
1216,13,39,84.0100564,73.53529737,3,2.933896756,75.25672877,47936
1217,3,58,89.25002357,57.86857917,2,0.3341799471,93.24164868,30382
1218,22,42,90.78986491,51.55340651,1,8.15820851,98.40373517,43763
1219,12,40,99.01641471,97.34514497,1,4.50383213,73.01321254,37654
1220,2,51,82.9425312,62.03562928,4,3.251329284,74.66770973,30143
1221,24,45,73.66564451,61.99744519,3,4.71110355,98.80037972,61325
1222,2,37,85.93858228,54.16895269,3,8.187379905,71.13352665,21861
1223,27,37,62.73762837,96.4253876,4,1.246142077,99.3289701,78302
1224,23,56,95.89589273,78.98685575,1,8.576559882,70.13933449,44255
1225,9,54,64.77524045,83.35184286,2,8.975088351,96.21005967,31141
1226,1,37,73.11371352,95.57884436,3,9.46707915,79.21975543,21393
1227,8,42,92.62981523,67.28100845,4,3.974879924,98.15766575,45679
1228,23,56,83.89249513,81.07536556,2,2.17140404,79.50835866,54877
1229,6,31,75.74542081,51.93997274,4,3.736408185,89.62918965,42214
1230,6,59,78.93742638,59.33862641,4,3.329120962,72.40097709,39726
1231,22,59,94.18189573,91.56229025,4,1.761539125,77.26989434,77409
1232,25,41,73.60017544,88.33841782,1,6.072666701,93.21038039,47780
1233,18,39,94.78598739,67.53213457,1,4.766241605,85.86057561,43687
1234,17,41,63.52537724,68.84053139,4,8.657009923,97.83907185,39026
1235,29,40,91.07193749,76.67772168,3,0.3210958048,82.86254225,106803
1236,12,44,93.90190532,50.01205023,2,6.438679276,96.09437097,37399
1237,6,45,67.27270611,62.0622168,3,7.629488785,83.46866312,29922
1238,26,46,77.21386129,60.41159043,1,7.594865692,99.37744836,49505
1239,27,55,66.61999099,62.52414734,2,8.860739671,98.79503144,44977
1240,8,31,88.26416516,90.29529213,4,7.290337428,79.87410117,40381
1241,19,47,81.41391072,63.98369283,3,9.278100616,96.57771011,35168
1242,28,41,85.41293387,59.5760661,3,3.326565998,95.42834123,77845
1243,10,48,67.85947868,75.21317304,4,5.032094168,76.32041192,39498
1244,1,55,68.46983448,93.28225182,3,0.1407966328,88.72871202,31334
1245,25,52,61.65989302,62.06748519,1,0.06957587303,72.18046947,60314
1246,29,47,72.88270141,53.92681214,4,2.401266205,95.10132162,106738
1247,13,59,82.38978645,67.82023679,3,1.008071971,75.23637651,58924
1248,17,46,94.31739656,87.38259123,4,2.602113679,72.12444104,62277
1249,3,59,86.6770979,77.53452723,2,1.770432945,82.00657287,31004
1250,8,35,77.41585294,90.83966848,4,0.2852002484,87.30766416,51321
1251,14,54,98.12480458,97.97960738,3,9.093041464,95.64750876,35440
1252,3,44,88.76980802,89.63312384,1,0.08223131389,99.22727577,29049
1253,16,32,97.20660811,80.19015394,4,7.360821443,83.18477538,44641
1254,13,35,81.10351893,74.6670794,4,1.521478869,71.81340769,54117
1255,20,32,70.35617099,52.00345432,3,9.12229622,92.47346737,36326
1256,24,59,62.11306745,99.21609894,1,8.927959396,86.95519769,40838
1257,17,58,89.04339406,69.17405613,1,6.539011464,83.43674035,37674
1258,13,30,64.85211992,57.6114107,2,6.722341498,79.27806636,41495
1259,29,59,72.11100513,83.33544277,2,0.0533914197,85.07195584,82949
1260,6,42,81.29883632,64.21441445,3,9.848715661,80.16038813,30131
1261,17,57,82.57666351,79.28891355,1,8.778326036,92.71035603,35074
1262,14,50,84.02332788,79.33839539,1,8.951062257,86.31681089,33345
1263,17,55,66.65021321,72.28649105,2,6.592445371,96.30543322,38958
1264,8,43,75.18949619,91.80593078,2,3.447869287,86.30631744,34968
1265,11,42,84.68776908,63.24835308,3,8.936486491,77.1478724,41622
1266,20,56,98.79275459,72.43162958,1,2.915169282,95.53275647,47114
1267,28,33,89.10524551,76.88460643,4,5.627115433,86.71657135,66305
1268,1,36,96.90415028,83.18123604,2,0.9973097234,76.20523114,28357
1269,26,51,90.48848233,89.19859253,3,9.219556301,88.7052343,54600
1270,7,39,83.66867876,69.74036414,1,1.407704578,80.73150295,38438
1271,21,36,67.68093477,82.3023472,1,2.248968057,95.33216837,58131
1272,21,50,86.66742608,57.53054765,2,5.581341581,83.59899216,51022
1273,17,44,84.93518264,96.63240503,3,7.640930002,91.79324074,43926
1274,10,44,84.09876682,69.15294032,4,6.193513059,72.86608623,40662
1275,11,33,79.59143472,86.4760711,2,2.321339128,81.88073039,49262
1276,22,52,81.14626416,51.01705409,3,0.009430425275,99.49724309,64531
1277,9,52,73.37770108,60.25935715,1,7.571505803,94.25380868,29748
1278,9,35,80.77250771,74.35412722,4,9.852073259,74.79822407,34122
1279,24,53,67.90223623,93.91262339,3,8.099131203,78.33292148,47594
1280,5,49,92.20697589,76.3627575,4,4.602066182,79.89447427,35981
1281,17,55,67.43107819,96.49352411,3,9.037672614,89.51096681,41007
1282,9,34,63.3986516,74.18984483,3,4.098476731,92.70984278,41249
1283,17,49,77.44984105,74.52245484,3,5.249340842,92.48579826,42364
1284,24,41,86.33229758,55.98733943,3,4.771297674,85.29622169,64135
1285,21,30,77.508673,90.13281221,4,4.476238727,94.32461614,62914
1286,19,57,71.07016528,62.34827062,2,7.751907693,83.11234248,41419
1287,27,37,82.32684736,94.98062447,4,5.267689073,73.71641696,58134
1288,7,30,73.88009342,95.54121102,3,3.16717122,86.93325525,43089
1289,23,34,97.31470761,97.16550559,4,2.581581677,98.56904154,63885
1290,9,51,96.90580558,76.01152446,4,0.3774731697,93.78980954,46436
1291,7,35,80.0948728,83.85468924,4,5.831951619,87.36101943,39408
1292,13,58,73.11535976,88.925794,3,2.299614154,89.40416981,49478
1293,11,50,89.48529656,56.55073093,4,1.48133922,97.91686081,57990
1294,14,32,61.46851774,80.04785975,1,6.538299638,82.85028383,34987
1295,19,44,78.99076024,51.71489507,3,6.812092578,79.94182417,43579
1296,11,34,73.45293577,74.87830417,4,7.521548923,99.31724695,41561
1297,13,57,96.8214354,57.74213408,1,5.035768963,95.90329401,36229
1298,14,53,60.48012109,59.1461463,4,8.940546052,79.69130754,40752
1299,13,43,82.11259503,68.25237833,2,9.363427534,83.91341792,33323
1300,1,47,89.62654324,71.62185834,4,8.073709398,82.45234387,21404
1301,8,45,79.4007195,81.15862123,4,6.35593482,74.47287036,34672
1302,12,35,63.41612121,53.72142092,2,3.037209536,98.73457971,42221
1303,19,54,98.8984556,75.18458806,3,9.829449216,82.12937294,33919
1304,12,53,80.72041726,59.13125651,2,2.741361672,96.25987248,42816
1305,8,43,84.56744977,78.69875875,3,2.02656922,75.68068683,41381
1306,8,56,69.46439131,81.87023061,2,4.421541138,86.43612432,35502
1307,29,53,79.3399234,77.83546283,4,0.5684057071,70.71884155,102323
1308,21,37,77.16597968,86.91477552,4,9.784944647,92.92661452,54099
1309,13,58,62.99583368,66.78046221,3,5.884335564,87.42741695,43378
1310,12,36,64.24641414,88.25532958,3,5.569520917,88.7676875,45024
1311,29,37,93.49890078,71.63835409,1,6.557962799,71.55162648,57441
1312,16,42,69.59279809,74.20922492,1,4.970236478,76.33114991,37953
1313,1,35,67.79833086,82.40510636,4,0.3206351709,72.22992617,33432
1314,13,47,80.19645805,50.9179192,4,6.123112888,78.66742947,45011
1315,26,31,90.74988525,82.69971107,1,7.16173877,88.82317023,51082
1316,7,37,62.47786074,80.92925745,1,4.167490606,86.98557953,33846
1317,28,40,83.07231679,65.49235584,3,7.572955721,88.36449465,63721
1318,26,30,64.76841771,54.28971424,2,2.270012993,86.47753814,57237
1319,5,51,61.45844203,54.5467725,3,2.212765911,78.19086387,31546
1320,8,58,62.10975809,96.16118735,1,1.614169877,77.33522492,33254
1321,25,35,93.36656433,84.46396606,4,3.719947598,74.11179051,66470
1322,27,45,64.71889935,56.35513069,1,8.470120354,95.47212625,39326
1323,14,56,61.80605458,67.83615847,4,8.279120621,88.49438076,42203
1324,23,49,77.51599549,79.6241497,4,3.82824208,75.59533038,61958
1325,13,41,93.75973888,91.77858525,4,5.89118736,75.31628139,52212
1326,15,40,70.49633506,52.18304644,4,7.208163165,96.19106805,42059
1327,23,58,76.8685047,61.83165657,2,2.412067746,92.28192591,61859
1328,17,56,61.5969013,94.48744951,1,1.681410859,89.7819724,43636
1329,15,58,77.96314057,50.45827751,3,9.720959932,82.20592323,36343
1330,20,39,83.10452323,60.06995514,4,6.175573132,77.85926693,47944
1331,18,32,82.83628215,97.9512088,4,9.814157218,99.38352289,44108
1332,18,42,73.29706769,80.67009233,3,3.377559871,93.91718725,46635
1333,2,56,72.62132723,63.08356833,3,7.030317,79.05337669,23612
1334,4,32,64.26494476,53.34955472,4,2.226036365,95.42694389,37198
1335,1,44,74.67193283,51.40956702,3,2.612001713,92.76795846,26057
1336,4,45,63.97978675,62.23725398,3,5.119021213,78.9124165,28676
1337,18,58,90.66383779,94.07429098,2,3.196181255,82.79658563,46035
1338,5,42,98.65097191,70.79568271,3,1.676215638,75.57860336,33166
1339,19,46,98.80297827,86.01666846,1,2.62880702,73.33157333,46183
1340,15,32,94.60284398,95.91425177,1,0.3574839447,91.68286099,51591
1341,28,49,84.03168597,70.40202308,1,7.044236215,78.02535572,56638
1342,8,40,88.03462789,59.56386855,4,4.921166571,94.60178097,37235
1343,20,56,71.40823211,75.85589654,1,0.942430664,99.86826135,48236
1344,17,50,85.23081681,95.40418435,2,1.716939931,72.29859442,52766
1345,1,48,78.22598198,90.21872071,1,1.025345381,84.19105375,24168
1346,12,51,79.28069359,53.29149217,4,6.125928083,94.06187678,43907
1347,26,40,90.31106242,84.62864,2,0.9421036361,93.6685269,65681
1348,19,59,71.27673422,78.59487612,1,7.54282333,92.79991475,38640
1349,15,57,72.72158447,95.37315882,2,0.2051091932,80.46984806,46939
1350,9,45,96.98567165,56.12407084,2,2.49375788,83.61559767,38779
1351,7,50,62.24897179,76.70180566,4,8.906666759,87.84905072,33091
1352,2,32,79.42537194,93.97313468,4,7.185313181,99.21821751,23615
1353,29,51,96.51203202,70.50118934,2,0.7296833293,79.82641813,73640
1354,9,35,84.41452031,74.09974589,1,8.211261045,97.69431663,24087
1355,10,43,81.85628297,53.52303388,4,4.930351215,78.08070755,36800
1356,2,53,69.98976717,63.90718202,2,8.467830272,99.67223396,19524
1357,19,47,73.73101956,66.22533246,3,6.007397745,90.1079106,47310
1358,11,46,94.08193663,97.25612244,3,6.81833032,83.90534441,46282
1359,13,33,82.36872527,64.13336803,4,9.935015604,88.40171284,38668
1360,10,52,80.58968775,73.04343676,1,2.323355459,78.17593507,33739
1361,14,44,63.98318854,83.56522118,3,6.239455748,78.22521573,40067
1362,18,40,60.64112626,58.10916862,3,4.603213901,73.40663632,48081
1363,19,55,98.54740755,74.32211936,3,0.3945195292,73.42150893,60072
1364,22,32,75.07944669,86.92695197,1,0.144706415,80.43015224,67004
1365,9,32,84.12852248,93.34276065,1,1.192285778,92.88566434,34185
1366,25,45,63.18860293,81.31296373,4,6.490917405,88.23913503,54065
1367,7,34,87.32457143,83.45267577,4,5.671630879,73.07753681,39116
1368,28,50,97.30266835,56.31417363,3,5.534295612,95.56709575,65112
1369,3,58,83.02661012,97.28882486,1,0.3185676253,88.04102881,29417
1370,20,39,65.0446129,56.62870387,2,4.693029964,98.8256673,40804
1371,6,48,83.2688611,88.73364686,3,9.246228178,90.10556402,34186
1372,27,54,90.65388852,63.24081609,4,3.975918693,75.25524591,66096
1373,21,33,76.25666146,96.67965719,1,6.249224698,84.21350087,47269
1374,2,58,95.19350992,85.99797697,4,7.798186756,89.45492793,25288
1375,29,58,85.94731813,87.69068565,4,7.839252791,70.84794103,82523
1376,6,48,95.96995673,60.95295865,1,5.192800824,70.44730792,28109
1377,3,40,84.94021245,72.15199883,3,8.579519454,73.88209002,24829
1378,16,31,65.25151888,80.89065973,1,3.913780934,77.54993305,45283
1379,8,39,72.38766844,88.49868091,3,8.886932148,82.88647371,28455
1380,2,58,68.07179793,55.1979688,4,2.402271664,84.62321421,32114
1381,17,40,96.35305991,98.11826582,1,2.80216407,74.14082827,44441
1382,9,54,90.41600269,94.51103353,2,0.531206242,90.20174737,37184
1383,12,49,87.05593476,63.51742952,3,7.955818365,87.88414185,45974
1384,3,45,72.03865279,91.13801215,2,4.170552362,78.83392297,25794
1385,11,48,67.36179088,75.91619615,3,2.291166139,70.4097965,57216
1386,1,52,90.25804352,73.09032408,1,2.317902776,72.32943746,23322
1387,23,53,78.96631784,65.72170529,2,9.013999412,81.75084327,44217
1388,13,40,69.03158209,79.04842933,1,8.339166005,74.61923053,31761
1389,15,43,84.66487913,86.49445589,3,5.535308854,81.30458818,45089
1390,26,31,61.61335409,70.54664525,3,6.161108004,88.84547814,53074
1391,5,52,73.04681017,81.46095965,3,4.743255706,86.41712284,29370
1392,21,57,78.74227978,84.96564606,3,3.916665429,76.93527649,62285
1393,17,34,65.91833336,85.55609085,4,9.154768812,80.31467474,38815
1394,25,56,99.3861791,52.59830491,3,1.256127035,88.42093595,65429
1395,23,34,68.36389458,92.98739028,2,4.184467897,95.82565084,53220
1396,24,48,65.2141252,72.91266574,3,3.44561908,92.59640316,57955
1397,25,50,68.14139496,63.12080408,1,4.981507203,86.60200081,53610
1398,6,41,90.76244533,62.08822537,4,4.576318745,80.86878995,39368
1399,28,47,77.02022637,74.15070564,2,5.188895317,80.95153833,77275
1400,21,33,82.61663759,94.34157697,4,1.399189772,96.38251931,69432
1401,22,51,60.84036628,68.91737908,4,5.131415015,71.17730728,71220
1402,11,46,61.37725234,87.48628734,4,2.424188139,99.63947933,61378
1403,18,39,77.83302199,54.84093655,1,1.84331349,89.93126233,49088
1404,4,49,92.66620973,73.80283511,4,0.6483421879,90.43413097,39800
1405,3,35,95.40955515,99.58430702,4,7.626525588,71.13993512,26874
1406,13,54,63.4682627,88.52189014,3,4.274419209,88.16587825,47019
1407,23,43,81.53452408,60.52642442,1,6.266436833,84.5433418,43830
1408,9,40,96.52918745,75.07207368,2,7.275933433,73.17336721,34691
1409,21,40,75.51891018,61.68123818,2,6.793166653,78.33766032,44784
1410,6,58,93.18263326,70.47804636,2,4.705007191,96.70943369,32332
1411,26,47,65.34782618,89.00420119,1,3.87898529,86.49965248,57158
1412,28,56,97.41577959,88.56124076,2,3.759599096,82.40249726,57986
1413,12,52,90.0569327,61.4050189,1,6.400487969,72.18046468,35075
1414,2,51,97.65337571,96.11116591,3,4.947943549,91.42364582,22790
1415,3,47,87.06468934,79.62840914,3,8.49132248,91.0855247,26636
1416,3,53,74.53615728,68.99621455,1,8.747019843,88.42130821,20196
1417,28,52,97.5272469,75.09677904,2,1.70560378,85.30787939,91398
1418,12,40,71.02267105,80.25356267,1,1.362336515,83.01353207,43559
1419,15,50,73.28690088,77.99452659,1,6.30400926,87.79813279,36439
1420,9,41,88.03233672,74.32025178,4,3.012257481,77.00186355,46132
1421,23,34,90.61265198,75.2466402,1,0.1857071877,98.23777193,58350
1422,8,52,97.17613935,58.82059552,4,8.886426694,87.66383588,36448
1423,11,38,68.19209636,90.63664522,3,2.269007672,79.33577333,52813
1424,16,56,91.91992141,77.088016,4,9.292806517,83.49039553,43748
1425,26,54,89.54184214,56.55399309,1,7.174344509,94.17054367,41334
1426,27,38,62.55178225,88.30785508,3,7.626534899,74.84848182,50305
1427,25,51,75.48892565,96.62219892,4,2.014614958,78.78506867,65357
1428,22,39,71.31061828,97.36534496,1,2.341944256,90.38524068,59407
1429,4,51,72.17961697,68.45088662,3,5.212677538,79.46467619,27240
1430,28,48,99.31787518,56.77584368,4,1.720998526,93.77505046,76286
1431,1,30,85.71109654,75.91998133,1,3.054316927,73.91360462,20775
1432,24,36,88.70704631,55.63046147,1,3.214624779,92.88058511,54682
1433,7,33,99.06470549,96.69937093,2,1.596299333,72.05055145,43515
1434,2,30,75.0880713,59.17898137,2,2.051828334,70.37777838,23460
1435,24,44,92.07360674,62.638293,4,7.88551842,96.94670556,52393
1436,28,37,77.38123853,70.33182634,4,1.671958545,87.44017651,84353
1437,5,41,94.78134687,69.15822343,4,0.2845739184,80.55480691,35592
1438,7,51,67.22630165,89.73314462,1,6.293549426,76.97783911,26546
1439,4,51,97.90744708,72.81584103,4,9.759831194,88.5065735,25311
1440,5,47,68.75086834,58.538413,1,3.312138146,85.27006551,25080
1441,24,44,73.04882028,63.36049477,4,1.186557032,99.74793327,65749
1442,1,46,90.24768936,75.45566926,1,5.703873254,99.4964796,18340
1443,1,58,75.75020566,57.37269587,1,9.063542111,89.05073698,17694
1444,15,43,84.32845507,80.58278378,2,7.840617798,83.28611518,38476
1445,20,43,77.78294004,78.28736533,3,6.225158684,84.73422907,44651
1446,19,47,89.69479748,85.73511582,1,3.150564966,90.47437199,44806
1447,29,49,69.13325009,96.88523077,4,5.418801733,73.04723633,63978
1448,10,47,62.33831949,95.61272806,2,0.912448413,79.85056221,37719
1449,28,45,71.9971759,97.3037809,4,6.789454243,72.25816723,79028
1450,18,30,78.97234659,62.23577985,4,7.250960189,72.20082279,50371
1451,28,52,66.72080209,56.57826533,1,9.650316229,75.87517726,46687
1452,3,56,74.19189159,65.11383502,1,2.603973587,84.55759764,24913
1453,11,40,75.99932073,94.75425864,3,0.1845641904,93.54322963,50777
1454,15,44,62.29567375,98.60267373,1,5.456084644,84.56487673,40392
1455,27,41,83.33228993,92.96624755,1,7.067905044,80.06429832,44233
1456,11,37,95.37373712,55.50088606,3,7.904074759,72.47058971,41414
1457,17,51,66.06971652,97.3713999,4,1.93738933,86.5088657,60639
1458,17,49,83.91232054,71.16790137,3,2.61752869,78.13805759,48789
1459,6,59,86.5895682,50.46551454,3,5.125909253,88.44802534,36019
1460,5,35,76.77338722,72.11968704,3,3.3060081,99.31563217,35063
1461,8,32,88.04390349,52.30345848,2,8.605114866,73.33942964,28872
1462,2,57,76.42926174,77.19389606,4,4.737601537,76.36376196,25000
1463,16,53,80.18549152,66.92770137,2,7.995786441,84.19283614,40877
1464,20,55,60.29412178,73.67174668,2,5.806197605,99.05841446,40441
1465,24,59,87.66880457,80.65851804,1,7.730901416,93.15429329,45460
1466,12,42,86.45370716,93.44005479,3,3.326729865,96.94687579,50917
1467,6,42,61.53603509,83.09507882,3,8.314166219,80.01144545,29009
1468,1,31,74.7300043,71.70244342,2,2.745723156,99.76115421,23104
1469,4,34,99.16127363,90.97139268,1,5.46098808,73.08498448,24367
1470,17,46,76.8294625,95.27910688,1,2.140071132,71.58918718,41783
1471,13,35,80.07781621,55.98799832,1,4.755265216,95.66807881,43267
1472,18,31,96.39720633,76.59664888,4,3.181752095,97.81794611,59484
1473,5,33,88.69047503,64.22559799,2,2.667034306,72.71756073,30926
1474,24,51,83.28280524,52.35305989,4,9.66985018,73.4028228,57080
1475,24,55,91.91218725,83.42733476,1,1.600741055,70.99522473,49950
1476,27,40,94.57465066,93.13853887,1,7.873258375,73.13522688,48609
1477,3,37,78.27552287,58.14513272,1,9.841649595,76.2825945,18403
1478,11,41,79.0043346,90.62068288,3,0.1990148374,99.10229857,51230
1479,13,37,75.44203743,92.66978668,2,6.99027414,90.03580667,42919
1480,4,40,98.6682456,95.71702213,3,2.529118056,93.35659077,31953
1481,26,51,87.88665017,63.26425445,4,0.4048782433,93.28418211,73621
1482,27,49,63.32892265,95.19765326,3,4.02889579,86.05221249,64959
1483,14,37,94.51838493,66.03313774,2,9.352178102,93.92466933,34616
1484,22,58,79.22239763,77.61690067,3,0.1176509437,87.87422597,72420
1485,11,37,62.75015626,52.52537354,1,5.878856919,79.43638293,34118
1486,27,55,81.98869021,52.19405442,4,5.013964786,86.83330326,71450
1487,10,59,76.68657116,86.01866064,4,8.733841644,86.00525758,33908
1488,19,46,95.10997619,72.2239989,1,0.8400171452,94.70359161,49743
1489,18,49,68.15978414,62.81461877,1,6.815260299,99.45181652,32729
1490,6,49,93.05858438,59.5206748,1,6.801096984,82.33127696,25991
1491,27,52,82.30754765,83.49767454,2,6.690800169,92.90172035,45759
1492,29,45,62.18441213,50.0200772,3,9.423344949,72.99289012,50827
1493,15,43,98.87381205,90.29455846,4,8.23087529,93.30494108,46209
1494,21,59,80.50460976,53.96248031,3,0.4197272624,81.14250736,77423
1495,10,40,71.63507417,59.57448075,1,4.710828507,71.18170489,34980
1496,5,36,78.77627368,69.31181976,1,3.979530562,80.89738536,26728
1497,26,45,94.31431134,74.24293699,3,3.101472211,88.31928253,71293
1498,29,42,72.19612498,67.74975579,4,4.513367252,73.57750503,85071
1499,5,56,67.70705586,66.03560825,2,3.841941849,97.72103477,30276
1500,10,44,65.16284988,98.1958006,3,4.323338999,72.3301724,42413
1501,28,53,71.91437594,82.07898406,1,9.792618656,97.90020159,45459
1502,5,45,91.20192348,51.17164777,1,0.8863297475,91.21412554,31914
1503,3,56,78.86505461,71.50879542,2,9.222308698,79.89136526,23854
1504,23,50,69.09926415,93.75043499,3,4.802367135,81.72251043,57922
1505,6,52,66.64739998,65.07280932,2,6.237422455,92.22428094,35121
1506,4,53,73.30917906,54.72781724,2,8.301829666,88.04413303,21746
1507,18,38,97.59697492,87.91923858,4,3.604630291,90.14928764,58106
1508,28,32,73.7210685,80.3006916,4,4.304219081,81.6749385,69628
1509,9,48,99.52496304,78.51562539,1,4.095184803,84.63440445,29100
1510,17,49,79.40921823,52.67882798,3,3.747310225,99.69602452,48225
1511,29,34,67.16655673,57.02495049,4,9.255293216,76.41768611,66796
1512,13,39,95.64560367,81.12746981,1,8.289298912,82.5356856,33024
1513,27,46,78.41421493,60.39119207,3,1.089999899,78.75469563,73337
1514,15,44,88.38685374,75.20350399,1,1.081233525,92.95334531,50131
1515,20,52,99.34846333,77.2440843,4,4.278695149,92.92037877,54348
1516,17,54,62.00701401,64.17535951,1,0.9865737673,78.77336383,49921
1517,13,37,63.86778239,97.42125778,3,6.190930953,72.4417095,46743
1518,16,44,88.81826966,92.12320534,3,1.436916073,70.3429803,57191
1519,22,50,71.27300013,86.11867538,1,5.22373264,82.823516,54759
1520,4,59,67.37205588,53.89969332,3,0.07219947004,82.31012783,38508
1521,5,43,61.57447519,55.30650097,1,3.165963484,99.65169636,26401
1522,5,49,60.87386848,74.63906729,3,6.771907237,84.09406227,30239
1523,9,57,90.97942412,58.03566746,1,4.840389402,77.69255109,33836
1524,17,36,65.37733709,98.91327318,1,9.78269486,96.73688323,32414
1525,13,50,78.70882464,57.9260117,1,8.741037961,84.73203849,31774
1526,2,52,84.23587261,74.37339177,2,3.59070779,87.97526906,24054
1527,13,41,77.13407202,68.20605284,3,0.4548654147,72.87006131,59363
1528,22,46,61.08426609,81.96932107,4,8.456263001,81.48749222,51093
1529,21,46,91.3400601,56.45182044,1,9.112343103,98.32671023,46588
1530,27,39,60.42052898,71.5158214,2,8.206273934,87.68516153,53399
1531,23,59,90.47559578,63.73525164,4,1.279499409,80.33505565,83229
1532,19,58,95.73217975,94.38757623,1,9.979151344,88.77001542,29609
1533,3,48,77.31359684,52.02928561,4,2.585842216,97.31233269,38755
1534,10,43,81.42169892,95.6863747,2,7.242049128,78.21971801,32074
1535,2,40,79.0793357,91.64970693,4,9.080348763,85.15350155,23800
1536,13,31,75.56834474,64.87853582,1,2.356871143,98.76071962,45868
1537,19,47,95.49698141,89.46453273,4,9.082585547,75.1718843,42335
1538,26,36,95.75734043,51.56067802,4,3.094815792,91.58991777,73547
1539,17,41,73.43265459,98.34327751,1,9.764132224,88.43443025,34112
1540,21,55,84.60279016,76.32974713,2,2.812600204,90.39025393,52932
1541,14,31,97.07630249,65.1640513,2,9.534358248,80.53658892,36450
1542,12,56,98.48233996,68.12916063,4,0.5354465089,79.4163812,61204
1543,21,49,80.35836162,53.32026767,3,7.092720117,90.52629012,50221
1544,12,47,78.11299221,99.4674757,4,5.321111338,76.46629855,55812
1545,11,35,71.14777264,51.96459726,3,4.778770771,82.58964235,52713
1546,7,53,98.35487493,82.74535616,4,2.234943143,75.64523938,40130
1547,4,39,65.71257218,72.13679639,2,7.055957898,70.24914523,26613
1548,19,49,83.19318304,97.44581091,4,1.908094914,99.1017208,60093
1549,1,44,71.3020107,62.29998702,4,5.52841796,82.95108936,25334
1550,28,34,71.16033161,76.6043412,3,2.53245363,99.08048843,72719
1551,24,49,76.1987435,74.11781043,2,9.556213798,74.20970559,42047
1552,29,32,99.95171743,85.1433222,3,0.2863119384,87.62100338,100507
1553,3,34,62.19865227,53.4005116,4,1.997282801,76.02922098,33580
1554,13,59,83.14167273,59.6894565,1,2.423106064,93.70222381,39130
1555,15,54,63.30288632,60.728241,4,4.140678258,93.51108966,58564
1556,2,37,66.1808332,86.90753774,4,2.327302419,73.37821447,31321
1557,11,37,77.58251767,59.45693482,3,4.913490903,97.36193359,44027
1558,4,37,80.41840525,78.67458819,1,8.724655233,75.83888942,22540
1559,19,41,70.35169633,60.76219103,1,7.120634214,88.38932025,34844
1560,29,53,72.65828523,93.0812475,3,5.799619805,99.5690086,76439
1561,17,52,63.47868081,97.10927272,2,0.8900317798,96.47189604,48513
1562,3,37,72.12879135,75.92464875,1,6.939921084,98.69691786,24921
1563,28,40,98.66233758,67.61544421,1,1.664142843,80.27796314,64878
1564,18,43,97.78829527,61.70288875,3,7.86367386,73.16726927,38153
1565,8,37,73.39513161,52.48905008,2,2.500567585,75.6504062,35493
1566,22,58,82.83415745,63.42500381,2,4.170487283,85.01484685,59973
1567,25,59,96.38381564,82.711789,4,3.504702023,93.79689035,68724
1568,24,53,60.24735291,76.68084657,4,8.588139147,74.50460933,57061
1569,26,57,92.42734281,97.20206391,3,1.265444587,89.79194597,75182
1570,19,39,97.93478211,69.81386312,2,5.656448824,79.70732812,38291
